video_id,true_label,n_index_frames,n_tracked_frames,n_tracked_detections,vocal_cords_presence_fraction,vocal_cords_detection_count,vocal_cords_track_count,vocal_cords_longest_track_fraction,vocal_cords_mean_confidence,vocal_cords_mean_area_fraction,vocal_cords_max_area_fraction,vocal_cords_mean_centroid_x,vocal_cords_mean_centroid_y,vocal_cords_gap_count,arytenoids_presence_fraction,arytenoids_detection_count,arytenoids_track_count,arytenoids_longest_track_fraction,arytenoids_mean_confidence,arytenoids_mean_area_fraction,arytenoids_max_area_fraction,arytenoids_mean_centroid_x,arytenoids_mean_centroid_y,arytenoids_gap_count,epiglottis_presence_fraction,epiglottis_detection_count,epiglottis_track_count,epiglottis_longest_track_fraction,epiglottis_mean_confidence,epiglottis_mean_area_fraction,epiglottis_max_area_fraction,epiglottis_mean_centroid_x,epiglottis_mean_centroid_y,epiglottis_gap_count,esophagus_presence_fraction,esophagus_detection_count,esophagus_track_count,esophagus_longest_track_fraction,esophagus_mean_confidence,esophagus_mean_area_fraction,esophagus_max_area_fraction,esophagus_mean_centroid_x,esophagus_mean_centroid_y,esophagus_gap_count,endotracheal_tube_presence_fraction,endotracheal_tube_detection_count,endotracheal_tube_track_count,endotracheal_tube_longest_track_fraction,endotracheal_tube_mean_confidence,endotracheal_tube_mean_area_fraction,endotracheal_tube_max_area_fraction,endotracheal_tube_mean_centroid_x,endotracheal_tube_mean_centroid_y,endotracheal_tube_gap_count,endotracheal_tube_to_vocal_cords_cooccurrence_fraction,endotracheal_tube_to_vocal_cords_min_distance,endotracheal_tube_to_vocal_cords_mean_distance,endotracheal_tube_to_vocal_cords_near_fraction,endotracheal_tube_to_vocal_cords_first_near_frame_fraction,endotracheal_tube_to_epiglottis_cooccurrence_fraction,endotracheal_tube_to_epiglottis_min_distance,endotracheal_tube_to_epiglottis_mean_distance,endotracheal_tube_to_epiglottis_near_fraction,endotracheal_tube_to_epiglottis_first_near_frame_fraction,endotracheal_tube_to_esophagus_cooccurrence_fraction,endotracheal_tube_to_esophagus_min_distance,endotracheal_tube_to_esophagus_mean_distance,endotracheal_tube_to_esophagus_near_fraction,endotracheal_tube_to_esophagus_first_near_frame_fraction,vocal_cords_to_esophagus_cooccurrence_fraction,vocal_cords_to_esophagus_min_distance,vocal_cords_to_esophagus_mean_distance,vocal_cords_to_esophagus_near_fraction,vocal_cords_to_esophagus_first_near_frame_fraction,endotracheal_tube_motion_mean_step,endotracheal_tube_motion_std_step,endotracheal_tube_motion_max_step,endotracheal_tube_first_seen_fraction,endotracheal_tube_last_seen_fraction
19.LG,1,1422,385,2212,0.2180028129395218,551.0,11.0,0.3670886075949367,0.877901939212086,0.014947487365144181,0.025693359375,0.4641223262311805,0.11091364262308946,304.0,0.21729957805907174,688.0,7.0,0.47257383966244726,0.8871491108696128,0.027144967801195092,0.04718858506944444,0.45832872367326394,0.2627853367295966,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25949367088607594,838.0,5.0,0.47960618846694797,0.8588546395728582,0.030316932210869132,0.06039930555555555,0.40051885572978413,0.4665741001208343,374.0,0.08438818565400844,135.0,5.0,0.07876230661040788,0.9538533912764655,0.17721423289609053,0.3435828993055556,0.6691203255919768,0.29162672458534505,123.0,0.03164556962025317,0.25106885912241816,0.3569469552292246,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.07313642756680731,0.30015012024885634,0.35856759976179975,0.0,1.0,0.21729957805907174,0.2830579694747657,0.32980192625628657,0.0,1.0,0.006083351795759505,0.007322868170820328,0.05736330083996922,0.23011963406052077,0.912033779028853
2.MG,1,1062,289,1734,0.1318267419962335,141.0,4.0,0.12994350282485875,0.9565402396181797,0.009346257203014185,0.011856553819444445,0.44979971553640385,0.19025913515688414,136.0,0.2175141242937853,615.0,8.0,0.3107344632768362,0.7660781938855241,0.00901585965729449,0.02603732638888889,0.40968798287503827,0.3615886288180889,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457627118644068,809.0,5.0,0.4971751412429379,0.7432905041390503,0.00951032385232111,0.03546223958333333,0.3851163683085243,0.47780169619804286,266.0,0.1553672316384181,169.0,3.0,0.15630885122410546,0.9818415433697446,0.1800448794995069,0.36751844618055557,0.6780928012238215,0.3224671466346447,165.0,0.022598870056497175,0.24646454500916581,0.37396648731979704,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.12900188323917136,0.2903191868609715,0.34524792543232824,0.0,1.0,0.1318267419962335,0.21339185867049332,0.2949989059427229,0.0,1.0,0.004370938344703231,0.00509996804321563,0.02974040402742978,0.5080113100848256,0.9717247879359096
20.MG,1,1839,396,1893,0.057096247960848286,196.0,2.0,0.10603588907014681,0.8716214104574553,0.012690114131590135,0.024474826388888888,0.4569877836460636,0.1161712094566221,103.0,0.10168569874932028,329.0,3.0,0.13648722131593258,0.8327230245871384,0.017327252986744344,0.04255859375,0.4292231455006922,0.254272416742426,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21315932572050028,1046.0,2.0,0.46438281674823273,0.8000121193565785,0.018503791933888358,0.047452256944444444,0.3981760491403375,0.44085530306165455,390.0,0.17455138662316477,322.0,2.0,0.17455138662316477,0.9920955305884344,0.16821002294146825,0.35471028645833336,0.6702373014498659,0.25972952944699007,320.0,0.01957585644371941,0.30239683705768083,0.4008041430816396,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1723762914627515,0.2833131564304951,0.33459348299121877,0.0,1.0,0.05492115280043502,0.25900438090073935,0.3028985171456175,0.0,1.0,0.00233333560404035,0.004676351332017969,0.037771173829820974,0.4771490750816104,0.999455930359086
21.RG,1,1083,266,1611,0.14958448753462603,172.0,4.0,0.10987996306555864,0.9226697672938191,0.009919767946543928,0.014883897569444445,0.4337363136308314,0.20892965859672305,158.0,0.2169898430286242,503.0,5.0,0.24930747922437674,0.7901880866727583,0.014018838358736472,0.033326822916666665,0.42518933172426315,0.354123570480831,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24007386888273316,783.0,18.0,0.2945521698984303,0.748567280869831,0.015590191859124452,0.056806640625,0.38452352528624273,0.48791289839543106,351.0,0.1394275161588181,153.0,3.0,0.13850415512465375,0.9861239958432765,0.12799113221677558,0.33020616319444446,0.6646205780415864,0.20664123663598322,150.0,0.050784856879039705,0.18929780175415165,0.2515697011463148,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.13388734995383195,0.30595827990759095,0.3869463036518828,0.0,1.0,0.1458910433979686,0.19767961931882977,0.3066224564130682,0.0,1.0,0.002681306296157715,0.004707774879515728,0.03068494743743566,0.10073937153419593,0.9510166358595195
23.RG,1,3744,833,2791,0.09508547008547008,561.0,7.0,0.1172542735042735,0.8188923621772657,0.020928320428550206,0.038241102430555556,0.43450775597246055,0.12051098218185723,349.0,0.0921474358974359,666.0,6.0,0.15651709401709402,0.8173582946753001,0.023677036411411414,0.04694878472222222,0.434969413975481,0.28818626266794667,339.0,0.1124465811965812,421.0,4.0,0.10096153846153846,0.9822959242977043,0.022827835304499867,0.04936306423611111,0.3954151341177977,0.5229001518051819,417.0,0.11030982905982906,965.0,3.0,0.1936431623931624,0.8452371084628327,0.026922270797351756,0.05619574652777778,0.4090010569380606,0.4931627618354845,547.0,0.04754273504273504,178.0,2.0,0.04620726495726496,0.9872270313541541,0.17571654206655743,0.2644542100694444,0.6653488927620234,0.2599110714595869,176.0,0.032852564102564104,0.2583788077539319,0.29437606367010016,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.04754273504273504,0.30920363832386055,0.3480825809606916,0.0,1.0,0.09481837606837606,0.2742937626408936,0.35676958195028335,0.0,1.0,0.0036141022045825585,0.006100814750085018,0.0591507710640356,0.6419983970077477,0.7846647074539139
25.RB,0,910,189,876,0.005494505494505495,5.0,2.0,0.004395604395604396,0.6556383013725281,0.0005314670138888888,0.0006336805555555555,0.44947925999987,0.007288293488366415,3.0,0.1824175824175824,270.0,4.0,0.1956043956043956,0.7892850776513417,0.01626488956404321,0.03061740451388889,0.3997524707206239,0.07996786718892215,162.0,0.0032967032967032967,5.0,4.0,0.002197802197802198,0.831912386417389,0.033452907986111106,0.06771809895833333,0.4495383181416298,0.08001710568815446,0.0,0.2043956043956044,535.0,4.0,0.2802197802197802,0.7836656710811865,0.033111447786863965,0.0807421875,0.3733485430363871,0.25083536282796653,348.0,0.06703296703296703,61.0,6.0,0.04285714285714286,0.9810842558985851,0.2186197560906193,0.40374891493055554,0.6888612743064023,0.44000050071447233,55.0,0.0,1.0,1.0,0.0,1.0,0.002197802197802198,0.6502351779435088,0.6528649586069477,0.0,1.0,0.06483516483516484,0.31756378581062056,0.4390483575768006,0.0,1.0,0.005494505494505495,0.2844163609519587,0.28866839946413586,0.0,1.0,0.030506697350716133,0.03634839857921534,0.17609030995093458,0.1034103410341034,0.9658965896589659
26.RB,0,1101,269,1182,0.023614895549500452,35.0,3.0,0.02815622161671208,0.7874987993921553,0.001005828373015873,0.0022916666666666667,0.4759018488104923,0.01184468688961573,23.0,0.17166212534059946,354.0,12.0,0.12806539509536785,0.7551961914967682,0.014673814025227556,0.02943576388888889,0.42169307580415116,0.07971789083292839,177.0,0.0027247956403269754,3.0,2.0,0.0018165304268846503,0.7884373664855957,0.06038845486111111,0.10217556423611111,0.5022604991726917,0.09075104093442375,1.0,0.2134423251589464,614.0,22.0,0.22161671207992734,0.7615093118981352,0.030542548859934848,0.0861252170138889,0.34264491469898983,0.2066186639050246,350.0,0.1589464123524069,176.0,2.0,0.1589464123524069,0.9877464327622544,0.32471373895202016,0.6211827256944444,0.6216726253281734,0.5883678663799526,173.0,0.0027247956403269754,0.7033227137550058,0.7078858539379512,0.0,1.0,0.0018165304268846503,0.38042833754949307,0.3825307098800733,0.0,1.0,0.12897366030881016,0.3500306980450491,0.5163988949546621,0.0,1.0,0.023614895549500452,0.26247043501936174,0.28605074281498455,0.0,1.0,0.013163027592636701,0.014659256716217196,0.1187711575221726,0.05818181818181818,0.9263636363636364
27.RB,0,1236,350,1757,0.06715210355987054,114.0,5.0,0.0703883495145631,0.8298065416645586,0.0021027122928849898,0.007651909722222222,0.45789844795177914,0.30452369790984424,78.0,0.18851132686084143,405.0,22.0,0.17718446601941748,0.7812357521351473,0.013465459962277092,0.059900173611111114,0.4345294083929933,0.33693237025862915,237.0,0.26618122977346276,349.0,10.0,0.18284789644012944,0.9051190196272295,0.057632894579751674,0.09783528645833334,0.4503507147795197,0.099840431134418,330.0,0.23300970873786409,788.0,24.0,0.24919093851132687,0.7566884581358905,0.022300162705337,0.07106879340277777,0.4168071666268946,0.43575299468210565,397.0,0.08171521035598706,101.0,1.0,0.08171521035598706,0.9929379283791722,0.16316876804867989,0.2620627170138889,0.6669296755195382,0.24584507342882836,100.0,0.0,1.0,1.0,0.0,1.0,0.0744336569579288,0.24906348914222098,0.3269145913151378,0.0,1.0,0.04692556634304207,0.2577641058341284,0.34767204490707504,0.0,1.0,0.06715210355987054,0.13349341319988534,0.24635742015225665,0.0,1.0,0.008097984095534886,0.010175198779467882,0.04983173222801695,0.7093117408906883,0.9522267206477733
28.CB,0,1038,273,1460,0.05684007707129094,66.0,6.0,0.03564547206165703,0.8780678835782137,0.0026506438078703703,0.008395182291666666,0.4690284802358915,0.02110110237593239,53.0,0.17341040462427745,480.0,5.0,0.27071290944123316,0.7735476567099492,0.012988984284577548,0.029618055555555557,0.41322236702610843,0.10376410439658015,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23314065510597304,698.0,13.0,0.22350674373795762,0.7686649741108574,0.025602833803426456,0.07418077256944444,0.3543314615185297,0.25068565341696986,395.0,0.16473988439306358,216.0,2.0,0.2071290944123314,0.9266536078519292,0.12710238233024693,0.5873719618055555,0.6263041941350599,0.1668409483828887,170.0,0.0019267822736030828,0.06463924053870218,0.06587728746365547,0.0019267822736030828,0.8331726133076182,0.0,1.0,1.0,0.0,1.0,0.1348747591522158,0.22424855593754087,0.3280438170586119,0.0,1.0,0.05684007707129094,0.17870110951907373,0.27045597304674923,0.0,1.0,0.005865635781598009,0.009117835959604463,0.08174215566790766,0.39922854387656703,0.8910318225650916
29.CB,0,1270,348,1936,0.1141732283464567,160.0,6.0,0.06614173228346457,0.9169526685029268,0.003931708441840279,0.010845269097222223,0.417613542486197,0.026877808027022977,139.0,0.22992125984251968,634.0,14.0,0.19921259842519684,0.8282570737393496,0.015988421247918858,0.03634331597222222,0.380173003487174,0.13741366322190773,279.0,0.0007874015748031496,1.0,1.0,0.0007874015748031496,0.806488037109375,0.04953016493055556,0.04953016493055556,0.41098569593839684,0.07448222835625075,0.0,0.2692913385826772,973.0,16.0,0.15511811023622046,0.7915509616973344,0.025377211623558292,0.08806966145833334,0.3521194612281687,0.2997435146087572,620.0,0.12598425196850394,168.0,2.0,0.131496062992126,0.9834352625267846,0.17355065724206348,0.4045583767361111,0.6534288725091854,0.2058014572220833,158.0,0.009448818897637795,0.3428573688956503,0.43342843984641855,0.0,1.0,0.0007874015748031496,0.6364133828167717,0.6364133828167717,0.0,1.0,0.12125984251968504,0.2991257593497191,0.33605571475884133,0.0,1.0,0.1141732283464567,0.20113568815524638,0.2783842784732844,0.0,1.0,0.005062509532743371,0.007720359444499677,0.05779411358942355,0.017336485421591805,0.9393223010244287
3.LG,1,1782,301,1186,0.08922558922558922,159.0,5.0,0.08585858585858586,0.9548221462927524,0.015226219918326345,0.017409939236111113,0.3772987980154474,0.2322114640171652,154.0,0.12570145903479238,445.0,5.0,0.17732884399551066,0.8165803756606713,0.008302956265605493,0.0184765625,0.35568546139060564,0.42635460202883363,219.0,0.020763187429854096,37.0,3.0,0.018518518518518517,0.962778217083699,0.04360885299361862,0.0664865451388889,0.40345750414948367,0.4928000370490689,34.0,0.132996632996633,426.0,6.0,0.16947250280583614,0.7673813001090932,0.0032613901726330206,0.007605251736111111,0.35645916680758205,0.5162464615332989,231.0,0.06397306397306397,119.0,2.0,0.06621773288439955,0.9768823019596709,0.20126240991188146,0.3612934027777778,0.6498959003360703,0.31476192017503474,113.0,0.010101010101010102,0.2562459822349488,0.3381494554870771,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.04826038159371493,0.30426833518668495,0.36023359519940934,0.0,1.0,0.08922558922558922,0.22248209672771432,0.29317922891642634,0.0,1.0,0.004815923721718319,0.004611626114064204,0.027774392492917296,0.7007299270072993,0.8910724312184166
